id,ner_tags,tokens
2160,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['مو', 'میکس', '.', 'مدرسه', '.', 'وبینار', 'در', 'اولین', 'کار', 'عوض', 'شد', '...', 'کار', 'دوم', '...', 'بعد', 'وقت', 'با', 'پسر', '!', 'چه', 'روزی', '.؛', ')']"
2161,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@_mcintyre', 'موافقت', 'کرد', 'lolzaa', 'همچنین', 'از', 'مدرسه', 'برای', 'دروغگویی', 'طولانی', 'متنفر', 'است', '10:30', '.', ':(', 'xx']"
2162,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@nickjonas', 'من', 'باید', 'قبلاً', 'این', 'را', 'بنویسم', 'اما', 'نمی', 'توانم', 'تولدت', 'مبارک', ':)', 'امیدوارم', 'دیروز', 'خیلی', 'لذت', 'برده', 'باشید']"
2163,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['یک', 'بله', 'آهسته', '7', 'روز', 'در', 'هفته', 'یک', 'نه', 'سریع', 'را', 'شکست', 'می', 'دهد', '...', 'وقتی', 'تصمیم', 'می', 'گیرید', 'ممکن', 'است', 'به', 'شما', 'گفته', 'شود', 'نه', 'فقط', 'به', 'خاطر', 'این', 'که', 'می', 'خواهید', 'خفه', 'شوید', 'عجله', 'نکنید.']"
2164,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['سازمان\u200cهای', 'بزرگ', 'مسلمان', 'به', 'نمایش', '6', 'نوامبر', 'علیه', 'نژادپرستی،', 'فاشیسم', 'و', 'اسلام\u200cهراسی', 'اهمیت', 'می\u200cدهند', 'http://uaf.org.uk/1465']"
2165,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@sefronia', 'ما', 'چند', 'روزی', 'است', 'که', 'در', 'خانه', 'وزغ', 'نداریم', 'و', 'امروز', 'صبح', 'یک', 'وزغ', 'کنار', 'درب', 'خانه', 'پیدا', 'کردیم،', 'شما', 'به', 'وزغ', 'حیوان', 'خانگی', 'نیاز', 'دارید.']"
2166,"['O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['بیشتر', 'ابری', 'و', '64', 'فارنهایت', 'در', 'فرودگاه', 'شهرداری', 'بوفالو', 'MN', 'باد', 'آرام', 'است.', 'رطوبت', '68', 'درصد', 'است.', 'آخرین', 'به', 'روز', 'رسانی', 'در', '17', 'سپتامبر', '20', 'http://s1z.us/yb.htm']"
2167,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['فردا', 'شنبه', 'است', '.', 'مستعار', 'روز', '#dreadlock', '.', 'پیچ', 'و', 'تاب', 'را', 'بیاورید', '...', '#TnR', '#reggae', '#rasta', '#marley', '#bobmarley']"
2168,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['صبحی', 'پر', 'برکت', 'برای', 'همه!', 'این', 'یک', 'روز', 'کاملاً', 'جدید', 'برای', 'شروع', 'است.', 'امیدوارم', 'روز', 'خوبی', 'در', 'پیش', 'داشته', 'باشید!', 'امن', 'نگه', 'دارید', '.', 'مراقب', 'باش', '.', 'خدا', 'تو', 'را', 'حفظ', 'کند', '!']"
2169,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['اگر', 'امشب', 'می', 'توانستم', 'خوب', 'بخوابم', 'بسیار', 'عالی', 'بود', 'ممنون.']"
2170,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@luvtotalk2u', 'امروز', 'با', 'توییت\u200cهایت', 'مرا', 'شکست', 'دادی', 'عزیزم.', 'دوستش', 'دارم', '!!', 'ایکس']"
2171,"['O', 'O', 'B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['امروز', 'از', 'نوار', 'سلوت', 'زیادی', 'استفاده', 'کرد', ':)', 'چاپ', 'دوشنبه', ';D']"
2172,"['O', 'O', 'O', 'O']","['امروز', 'روز', 'خوبی', 'است']"
2173,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@WakaFlocka1017', ':', 'بنابراین', 'وقتی', 'من', 'در', '106', 'N', 'شوخی', 'می', 'کنم', 'در', 'مورد', 'من', 'مثل', 'یک', 'سگ', 'شاوتی', 'صحبت', 'کنید', 'اما', 'وقتی', 'من', '30000', 'وسیله', 'مدرسه', 'می', 'خرم', '...']"
2174,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['http://bit.ly/9sFpBN', 'آخرین', 'ویدیوی', '#دسترسی', 'امروز،', 'قول', 'می\u200cدهم.', 'این', 'یکی', 'برای', 'هرکسی', 'است', 'که', 'از', 'ناپدید', 'شدن', 'شمشیر', 'شکایت', 'دارد.', 'اسپرینت!']"
2175,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['درست', '.', 'Five', 'Star', 'Day', 'در', 'ماه', 'مه', 'امسال', 'منتشر', 'شد.', 'چرا', 'هنوز', 'هیچ', 'تریلر', 'در', 'اسکاتلند', 'اینجا', 'منتشر', 'نشده', 'است؟', 'من', 'حدود', 'یک', 'سال', 'برای', 'این', 'صبر', 'کردم!']"
2176,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@ScottBourne', 'اوه', 'سلام،', 'من', 'قسم', 'می', 'خورم', 'که', 'می', 'توانم', 'متن', 'واقعی', 'یک', 'صفحه', 'را', 'به', 'پایین', 'اسکرول', 'کنم.', 'من', 'قطعا', 'آن', 'را', 'هفته', 'آینده', 'انتخاب', 'خواهم', 'کرد.', 'با', 'تشکر', '.', ':)']"
2177,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['18', 'سپتامبر', '10', '07:50،', 'سرعت:', '6.0،', 'گشت', 'و', 'گذار:', '22.0،', 'آرامش:', '0.0،', 'کارگردان:', 'WNW،', 'دما:', '4.0']"
2178,"['O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@Jeaworld', 'تولدت', 'مبارک', 'JeA', 'Unnie', 'تولدت', 'خیلی', 'خوش', 'بگذره', 'باشد', 'که', 'همه', 'آرزوهای', 'تولدت', 'برآورده', 'شوند.', 'مراقب', 'باش']"
2179,"['O', 'O', 'O', 'O', 'O', 'O']","['@swavelbean13', ':D', 'روزت', 'چطور', 'بود؟', ':)']"
2180,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['#Fathers', 'Day', 'Burl', 'Fish', ':', 'Fathers', 'Day', 'Trip', ':', 'Fathers', 'Day', 'Trip', '.', 'بنابراین', 'ماهیگیری', 'این', 'تابستان', 'بسیار', 'خوب', 'بوده', 'است.', 'من...', 'http://bit.ly/au121g', '#پدر']"
2181,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[""'RT"", '@keidence', '""', 'صبح', 'بخیر!', 'روزی', 'دلپذیر', 'و', 'شاد', 'داشته', 'باشید!""', ""http://dlvr.it/5RcZC'""]"
2182,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['طرفداران', 'کابوی', 'به', 'یاد', 'دارند', 'زمانی', 'که', 'خرس', 'دا', 'شما', 'را', 'در', 'خانه', 'خودتان', 'در', 'سال', '1985', 'با', 'نتیجه', '44-0', 'تخریب', 'کرد؟', 'در', 'همان', 'سال', 'ما', 'سوپربول', 'را', 'بردیم!', '#تحمل', 'کردن']"
2183,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'I-person']","['وقتی', 'دیگری', 'را', 'قضاوت', 'می\u200cکنید،', 'او', 'را', 'تعریف', 'نمی\u200cکنید،', 'بلکه', 'خودتان', 'را', 'تعریف', 'می\u200cکنید.', '~', 'وین', 'دایر']"
2184,"['O', 'O', 'O']","['@BEHINDpleasure', '29', 'اکتبر']"
2185,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative-work', 'I-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['مشق', 'شب', 'را', 'فراموش', 'کنید،', 'آخر', 'هفته', 'خود', 'را', 'به', 'روش', 'درست', 'با', 'The', 'Weekend', 'Grind', 'از', 'ساعت', '8', 'تا', '10', 'شب', 'امشب', 'شروع', 'کنید!']"
2186,"['O', 'O', 'O', 'O']","['2', 'هفته', 'دیگر!', 'XD']"
2187,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@XboxSupport', 'پس', 'از', 'ایجاد', 'هر', 'گونه', 'تغییر', 'در', 'یک', 'آواتار،', 'کل', 'سیستم', 'به\u200cهمراه', 'می\u200cرود', 'و', 'هنگام', 'راه\u200cاندازی', 'یک', 'بازی،', 'سیستم', 'را', 'مسدود', 'می\u200cکند.', '250', 'گرم', '360-s']"
2188,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['موسیقی', '&amp;', 'چهارشنبه', 'صنعت', 'بیشتر', '-', '23،201', 'سپتامبر', '0', 'http://goo.gl/fb/5CBjZ', '#FABreality']"
2189,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['""دو', 'کلاغ', 'در', 'درخت', 'بلوط', 'کهنسال', 'و', 'یکی', 'برای', 'تو', 'و', 'یکی', 'برای', 'من', 'و', 'زنگ', 'آبی', 'در', 'اواخر', 'دسامبر', 'می', 'بینم', '...""', ""http://tumblr.com/xx9iucxjw'""]"
2190,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['قسمت', '2', 'روز', 'من', 'در', 'شرف', 'شروع', 'است', '....', 'جریان', 'آرایشگر', 'مو', '...']"
2191,"['O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O']","[""'RT"", '@JustinsHairFlip:', 'جاستین', 'با', 'دیدن', 'نام', 'کاربری', 'و', 'amp;', 'او', 'فریاد', 'می', 'زد:', '""اوه', 'من', 'یک', 'توییتر', 'برای', 'کارشناسی', 'ارشد', 'دارم...""']"
2192,"['B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ریکی', 'اسمایلی', 'امروز', 'تمام', 'روز', 'مرا', 'خندید.', '""اوم', 'بله،', 'آیا', 'لب', 'های', 'روتوایلر', 'آب', 'پز', 'را', 'سرو', 'می', 'کنید؟""']"
2193,"['O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O']","['@jacobvanhorn،', 'اگر', 'فردا', 'بچه\u200cهای', 'ما', 'UT', 'لباس', 'بپوشند،', 'تو', 'روی', 'مبل', 'می\u200cخوابی.']"
2194,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['من', 'از', 'حمله', 'قلبی', 'کوچکی', 'که', 'وقتی', 'گوشی', 'خود', 'را', 'گم', 'می\u200cکنید', 'و', 'در', 'حالت', 'بی\u200cصدا', 'است،', 'متنفرم']"
2195,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@DesiiDanii4', 'nou', 'ze', 'is', 'al', 'een', 'week', 'best', 'wel', 'erg', 'ziek', ',', 'echt', 'heel', 'zielig', '!:']"
2196,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['من', 'به', 'خودم', 'افتخار', 'می', 'کنم', 'که', 'یک', 'روز', 'دختر', 'شماره', 'یک', 'هفته', 'خواهم', 'بود', 'و', 'تو', 'به', 'خودت', 'افتخار', 'می', 'کنی', 'که', 'رویای', 'تو', 'به', 'حقیقت', 'می', 'پیوندد،', 'اوکی', 'دوستت', 'دارم!']"
2197,"['O', 'O']","['زمان', '#آنفریتا']"
2198,"['O', 'O', 'O', 'O', 'B-creative-work', 'I-creative-work', 'I-creative-work', 'I-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'I-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@KenzieComersMum', ':', '&quot;', 'او', 'فقط', 'یک', 'پسر', 'است', '&quot;', 'موزیک', 'ویدیو', 'در', 'کانال', '@mckenziecomer', 'شما', 'لوله', 'امروز', 'ساعت', '5', 'بعد', 'از', 'ظهر', 'AEST', 'شنبه', '18', 'سپتامبر،', 'آپلود', 'خواهد', 'شد.']"
2199,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@botdfmusic:', 'قبل', 'و', 'بعد', 'از', 'نمایش،', 'ملاقات', 'و', 'احوالپرسی', 'را', 'برای', '#theepictour', 'ترتیب', 'خواهیم', 'داد.', 'بنابراین', 'همه', 'امضا', 'و', 'عکس', 'می', 'گیرند', '...']"
2200,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@matthewstaylor', 'آره', 'شما', '.', 'امشب', 'میخوای', 'موش', 'کنی؟']"
2201,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O']","['منتظرم', 'تا', 'مادرم', 'لعنتی', 'مرا', 'بیاورد', 'و', 'بعد', 'از', 'رفتن', 'به', 'بیشه', 'باغ', 'غذا', 'بخورم.']"
2202,"['B-location', 'I-location', 'I-location', 'O', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O']","['قطار', 'زیر', 'زمینی', '26', 'سپتامبر', 'مانی', 'تازه', 'و', 'جرمین', 'دوپری', 'فادا', 'بعد', 'از', 'مهمانی']"
2204,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group']","['تیشرت', 'های', 'جدید', 'سفارش', 'داده', 'شده', 'با', 'طرح', 'های', 'جدید', '...', 'امیدوارم', 'مردم', 'خوششون', 'بیاد', '!', '9', 'اکتبر', '2010', '...', 'جشنواره', 'سالانه', 'اکتبر', 'رمینگتون']"
2205,"['O', 'O', 'B-product', 'O', 'B-product', 'I-product', 'B-product', 'I-product', 'O', 'O', 'B-product', 'I-product']","['شام', 'امشب:', 'گنوکی', 'با', 'سوسیس', 'ایتالیایی', 'سوئیس', 'چارد', 'و', 'ریپ', 'گوجه', 'فرنگیها']"
2206,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['&quot;', 'لب\u200cهایش،', 'لب\u200cهایش', 'می\u200cتوانستم', 'تمام', 'روز', 'آنها', 'را', 'ببوسم', 'اگر', 'به', 'من', 'اجازه', 'می\u200cداد...', 'هههههه', '&quot;', 'خخخخخخخخخخخخخخخخخخخخخخخخخخخ', '3']"
2207,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O']","['RT', '@SonyElectronics', ':', 'مهمانی', 'های', 'سونی/Bud', 'Light', 'سه', 'بعدی', 'درب', 'عقب', 'در', 'روز', 'شنبه', '-', 'مهمانی', 'کلمسون', 'در', 'http://bit.ly/cds8Pd', ';', 'مهمانی', 'آبورن', 'در', 'http://bit.', '...']"
2208,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['باورم', 'نمیشه', 'باید', 'یکشنبه', 'ساعت', '8', 'از', 'خواب', 'بیدار', 'بشم', ':(آهههههههههههههههههههههههههههههه', 'باشه', ':)']"
2209,"['O', 'O', 'O', 'O', 'O', 'O']","['@keshiaford', 'روز', 'شما', 'چطور', 'می', 'گذرد؟']"
2210,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['خوب،', 'این', 'هفته', 'رژیم', 'غذایی', 'تصادفی', 'بزرگ', 'را', 'شروع', 'کنید،', 'همین', 'الان', 'یک', 'دوچرخه', 'ورزشی', 'بگیرید', 'و', 'amp;', 'من', 'تا', 'سال', 'جدید', 'حداقل', '2', 'سایز', 'لباس', 'کوچکتر', 'خواهم', 'شد!']"
2211,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['#FF', '@Ashley_Akalei', 'او', 'را', 'دوست', 'دارم.', 'او', 'وقتی', 'حالش', 'خوب', 'است', 'نازنین', 'است.', 'روده', 'بر', 'شدن', 'از', 'خنده', '.']"
2212,"['B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['بیو', 'اسپات', '6', 'ماه', 'Spot', 'On', 'Flea', '&amp;', 'تیک', 'Cats', '5', 'lbs', '&amp;', 'بیش', 'از', '#E_BAY', '#فروش_فروشی', '#لوازم', '#حیوان', 'خانگی', '#SFO', 'http://3taps.com/w/ML2EQ4']"
2213,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['2', 'هفته', 'تا', '@Eurogamer_Expo', '.', 'آیا', 'من', 'هیجان', 'زده', 'هستم؟', 'شما', 'شرط', 'می', 'بندید:D']"
2214,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', 'اگر', 'فکر', 'می', 'کنید', 'که', '@justinbieber', 'جذاب', 'است', 'اما', 'در', 'عین', 'حال', 'بسیار', 'با', 'استعداد', 'است', '&lt;', '3']"
2215,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'B-location']","['به', 'دنبال', 'فهرست', 'کردن', 'ملک', 'دیگری', 'در', 'فردا', 'در', 'گرین', 'ویل', 'اوه']"
2216,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['در', 'راه', 'رفتن', 'به', 'پدربزرگ', 'و', 'مادربزرگم.', 'و', 'بعد', 'از', 'یک', 'خواب', 'خوب', 'به', 'مسابقات', 'قهرمانان', 'میروم', '!!!!!!!', 'بسیار', 'به', 'وجد', 'آمده']"
2217,"['O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-group', 'O', 'B-creative-work', 'I-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@RealJudgeJules:', 'پخش', 'جهانی', 'انحصاری', '@SanderVanDoorn', 'ریمیکس', '@swedishousemfia', '-', 'میامی', '2', 'ایبیزا', 'در', 'برنامه', 'امشب.', 'کوک', 'کن', '...']"
2218,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@StarryEyedJoeJ', 'مثل', 'اینکه', 'بعد', 'از', 'دانلود', 'یک', 'PSD', 'از', '@', 'CherryPSDs', 'چه', 'کار', 'کنم؟!']"
2219,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['@dj279', 'آیا', 'این', 'هفته', 'کاشای', 'جدیدی', 'دارید؟']"
2220,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@BeNFranKCaptivE', 'بله', 'بله', 'بله', '...', 'روز', 'شما', 'چطور', 'بود؟']"
2221,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O']","['RT', '@TMZ', ':', 'هفته', 'گذشته', 'آزمایش', 'کوکائین', 'لیندسی', 'لوهان', 'مثبت', 'شد', 'و', 'به', 'همین', 'دلیل', 'در', 'تست', 'مواد', 'مخدر', 'خود', 'مردود', 'شد', '...', 'منابع', 'می', 'گویند', 'TMZ', '....', 'http://bi', '...']"
2222,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative-work', 'I-creative-work', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person']","['""انتخاب', 'موسیقی', 'فقط', 'به', 'من', 'ضربه', 'بزنید،', 'بنابراین', 'اگر', 'به', 'درخواست', 'تونیت', 'بدن', 'باید', 'باید', 'گوش', 'دهید', '(FREEKEY', 'ZEKEY', 'FT', 'جیم', 'جونز']"
2223,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['چه', 'کسی', 'قرار', 'است', 'قهرمان', 'باشگاه', 'امسال', 'شود؟']"
2224,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['من', 'عصبانی', 'هستم', 'که', 'مربی', 'از', 'من', 'می', 'خواهد', 'فردا', 'ساعت', '9', 'صبح', 'به', 'تمرینات', 'بروم', 'و', 'حتی', 'نمی', 'توانم', 'بازی', 'کنم']"
2225,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@SaveLakeAlbert', 'هر', 'دو', 'روز', 'کار', 'می', 'کند.', 'استرس', 'ندارم', 'عکس', 'های', 'نما', 'را', 'بعدا', 'ارسال', 'خواهد', 'کرد.']"
2226,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@preciousweapons', '#filthyglaMOUR', 'امروز', 'وارد', 'مدرسه', 'من', 'شد', 'http://twitpic.com/2pai07', 'لطفا', 'نگاه', 'کنید', '39']"
2227,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['من', 'امشب', 'در', 'خیابان', 'باند', '8', 'در', 'سوهو', 'اجرا', 'دارم.', 'اگر', 'در', 'شهر', 'هستید،', 'به', 'من', 'ضربه', 'بزنید،', 'و', 'سپس', 'در', 'حدود', 'ساعت', '10', 'صبح', 'حرکت', 'کنید!']"
2228,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@jessesco', 'gosh', '...', 'چیزهای', 'زیادی', 'که', 'من', 'در', 'مورد', 'آنها', 'توییت', 'نمی', 'کنم.', 'چند', 'روز', 'سخت', '.', 'اما', 'همه', 'چیز', 'به', 'دلیلی', 'اتفاق', 'می', 'افتد', 'و', 'زندگی', 'ادامه', 'دارد', ':)', 'امیدوارم', 'حال', 'شما', 'خوب', 'باشد.']"
